class,slp,sp21,sp11,sp7,rph21,rph11,rph7,diss21,diss11,diss7,slpmn21,slpmn11,slpmn7,sei,hli,asp_lin,sar,ssr21,ssr11,ssr7,crossc21,crossc11,crossc7,planc21,planc11,planc7,proc21,proc11,proc7,longc21,longc11,longc7,us_dist,state_dist,local_dist,strm_dist,strm_cost,us_cost,state_cost,local_cost,steve,dspm,drain
slopeD,30.5473003,-0.943115,-0.959473,-0.773193,61.5970993,21.7259998,9.5061197,0.496981,0.482453,0.460679,20.1464996,22.7738991,23.9703999,30.3607998,0.257874,184.6190033,4.64463,0.527085,0.533071,0.523876,0.0005461,-0.0038181,-0.0085793,-0.001541,0.0093847,0.0198934,0.0013464,0.0009092,0.0009495,0.0016079,0.001144,0.0012264,6596.060059,11906.5,158.1139984,152.970993,2931.929932,21995,46975.60156,3002.870117,1,3,2
slopeD,26.5667,2.18173,0.80426,0.377869,99.014801,28.6618004,11.2628002,0.598193,0.580242,0.569871,24.9440994,26.2670994,25.8204002,1.93119,0.198367,93.6668015,4.4721999,0.541143,0.544544,0.542918,0.002702,0.0042718,0.0038308,-0.0059521,-0.0090559,-0.0081985,0.0016362,0.0032727,0.0041176,0.0021672,0.0044237,0.0055373,1192.689941,6346.180176,127.2789993,140,2987.870117,6017.100098,10948.59961,3167.060059,3,3,2
slopeD,29.2779007,1.90268,0.863953,0.707916,79.9602966,25.5548,12.3072004,0.550648,0.534447,0.543079,23.2593002,24.0368996,25.6847,2.9071901,0.153402,94.3087006,4.5858002,0.497283,0.490026,0.489042,0.0051764,0.0049296,0.005378,-0.0127701,-0.0109911,-0.0111594,0.0006503,0.0003915,0.0014876,0.000817,0.0005154,0.0020349,8581.540039,5450.939941,80.6225967,89.4427032,1980.550049,20333.90039,27882.30078,1952.699951,3,3,2
slopeD,35.4175987,-1.2957799,-0.236572,0.147583,116.4909973,36.8703995,17.3426991,0.381348,0.419983,0.45622,26.0874996,27.7360001,28.7245998,12.0481005,0.103818,108.7190018,4.9082799,0.414039,0.43037,0.446195,0.0011719,0.0001309,-0.000357,-0.002341,-0.0002434,0.0006251,-0.0033463,-0.0057536,-0.0067105,-0.0046801,-0.0084216,-0.0102471,211.8959961,13171.7002,120,230.8679962,3707.889893,3566.830078,46207,2519.429932,4,3,2
slopeD,32.589901,-3.36145,-1.73291,-1.10895,76.3909988,20.8787994,9.1381397,0.451279,0.385047,0.365775,24.0928001,22.5627003,23.5210991,31.1012001,0.783441,161.2480011,4.74751,0.537039,0.485468,0.46363,-0.0063737,-0.0091543,-0.0115633,0.0146776,0.0220846,0.0273907,0.0006619,-0.0027901,-0.005913,0.0008577,-0.0035392,-0.0075622,11255.59961,12910.7002,594.0540161,131.529007,3808.280029,37255.5,37255.5,8586.05957,5,3,2
slopeD,21.6361008,-0.673706,-0.662231,-0.467529,42.4439011,12.9818001,5.7734799,0.496114,0.481397,0.464693,17.6513004,18.2005005,19.059,17.2217999,0.0964217,216.5740051,4.3031802,0.520672,0.525564,0.514001,0.0007668,-0.0008329,-0.0056833,-0.0025629,0.0026474,0.0170363,-0.000464,-0.0010664,-0.0020063,-0.0005277,-0.0012285,-0.0023504,15902.5,1738.51001,621.7719727,685.9299927,9440.990234,31819.40039,13533.40039,9140.370117,1,3,2
slopeD,28.1753006,1.32941,-0.0300903,-0.357117,66.1958008,17.4507008,7.2295899,0.571693,0.484037,0.454776,21.9648991,22.1100006,21.4976997,-0.987578,0.0648168,92.6653976,4.5376801,0.532758,0.485819,0.486486,0.0014933,0.0116681,0.0082081,-0.0040533,-0.0303958,-0.0212733,0.0013858,0.0018096,-0.0003512,0.0016773,0.002224,-0.0004325,784.9199829,9871.919922,64.0311966,120,2594.610107,8180.419922,25047,1473.02002,3,3,2
slopeD,21.1189995,1.47034,0.138916,0.121582,50.7806015,16.3010006,7.6132002,0.525681,0.402337,0.465323,21.9249001,21.6004009,22.4335003,-2.4207399,0.0699873,80.2069016,4.2880101,0.477638,0.393715,0.454555,0.009514,0.0096154,0.0115785,-0.0310614,-0.0287418,-0.0321824,-0.0002108,-0.006492,-0.0122976,-0.0002411,-0.0076118,-0.0147609,361.3859863,6691.560059,655.1339722,228.2539978,5285.310059,8601.480469,18148.40039,9112.179688,1,3,2
slopeD,32.1035995,-1.40677,-0.251038,-0.108826,114.7610016,37.6908989,16.0886993,0.423988,0.482032,0.503347,29.7084007,28.9950008,29.8409996,-22.2331009,0.801852,313.7369995,4.7220602,0.458596,0.492303,0.510466,-0.0016946,-0.0012213,-0.0028731,0.0041567,0.0022071,0.0050572,-0.0089363,-0.0015686,-0.0005562,-0.0112544,-0.0023417,-0.0008461,544.059021,8546.330078,201.2460022,36.0555,843.5780029,6904.859863,33552.69922,2704.979981,4,3,2
slopeD,24.9178009,1.29626,1.06488,0.731323,24.8064995,13.3928003,7.4108601,0.625557,0.713327,0.72696,12.8045998,15.4254999,19.1014004,19.8850002,0.683269,142.2230072,4.4105601,0.550566,0.618472,0.647876,-0.0014435,-0.0043906,-0.0072895,0.0065363,0.0160371,0.0213695,0.0009716,0.0046156,0.0119755,0.0010436,0.0051441,0.0141255,1898.969971,7303.27002,784.473999,445.5329895,6189.890137,14606.90039,68928.10156,8973.410156,1,5,2
slopeD,25.5986996,-0.843079,-1.0642101,-0.629761,32.6036987,11.6905003,5.7249098,0.512945,0.383211,0.371596,17.9974003,17.4230995,18.4090004,-12.3256998,0.947755,296.3580017,4.43536,0.547507,0.466858,0.4412,-0.0004402,-0.0014379,-0.0035604,0.0018964,0.0048938,0.0113637,0.0056922,-0.0006288,-0.0095372,0.0061583,-0.000712,-0.0109754,18445.90039,844.8079834,844.8079834,605.3099976,9017.639648,21705.40039,12603.09961,12395.09961,4,3,2
slopeD,45.2753983,-3.2674301,-1.75787,-0.999847,219.1829987,71.5633011,30.6007996,0.453662,0.453007,0.452241,34.5056,37.2887993,38.1500015,13.2646999,0.298919,112.3209991,5.6842399,0.511255,0.507706,0.500276,-0.0045173,-0.0126383,-0.0206954,0.0066605,0.0170088,0.0267693,-0.000443,-0.0011241,-0.0024886,-0.0007814,-0.0021737,-0.0050256,2283.199951,3895.899902,323.1099854,310.1610107,8121.919922,15616.09961,24477.5,6238.620117,7,3,2
slopeD,21.448,-0.182617,-0.216644,-0.103882,47.8564987,12.1907997,5.3448,0.529847,0.507655,0.499748,18.9680004,17.5648994,17.9094009,15.7872,0.103532,132.7669983,4.2976098,0.536122,0.523311,0.511911,-0.0003254,-0.0024833,-0.0035343,0.0009448,0.007801,0.0108152,0.0015982,0.0001578,0.0005519,0.0018908,0.0001824,0.0006426,12864.2002,5861.919922,580.5170288,142.1269989,2977.340088,19130.90039,26679.30078,4416.439941,3,3,2
slopeD,32.2401009,2.35742,1.21439,0.664337,130.697998,48.9743996,19.4603996,0.638263,0.595902,0.592102,25.4839001,31.5753994,32.2400017,10.2692003,0.515638,107.5830002,4.7291398,0.578545,0.549551,0.553394,0.0002105,0.0026327,0.0043953,-0.0004213,-0.004236,-0.006885,0.0041192,0.0063764,0.0094621,0.0057542,0.0104075,0.0158009,1364.839966,1364.839966,408.0440063,117.0469971,2937.530029,6724.890137,6724.890137,5620.200195,2,3,2
slopeD,27.4773006,1.20081,0.738434,0.38501,56.8293991,22.3409004,10.6075001,0.517197,0.585227,0.583528,19.0664005,22.1823006,24.1767006,-20.2954006,0.0450244,42.1445007,4.5086002,0.47653,0.544474,0.551932,0.0023787,0.0035804,0.0015607,-0.0070633,-0.0088395,-0.0034528,0.0003732,0.0037742,0.0077702,0.0004384,0.0047402,0.0102693,427.2000122,7052.919922,117.0469971,110,2766.439941,4074.23999,14942.09961,1274.530029,4,3,2
slopeD,23.7180004,1.21155,0.689026,0.470642,49.8391991,21.0990009,10.3766003,0.625286,0.570585,0.572997,16.8962002,20.7856007,24.1595001,13.5265999,0.214778,121.1299973,4.36902,0.576482,0.527253,0.532869,-0.0004205,0.000799,0.0027347,0.0013312,-0.0020468,-0.0061262,0.0026996,0.0032381,0.005721,0.0031136,0.0040056,0.0075136,6383.310059,2651.26001,629.3649902,297.3210144,5786.52002,43585.89844,42605.80078,6829.709961,1,3,2
slopeD,32.6722984,2.3682899,0.439423,0.14389,58.5197983,24.6334991,14.4351997,0.646955,0.598258,0.61364,21.3563995,22.8521996,26.7374992,-6.9310398,0.185562,78.4195023,4.7518802,0.572035,0.575242,0.604307,0.006384,0.0018255,-0.0067103,-0.019127,-0.0046838,0.0142969,0.0035848,0.0050338,0.0081489,0.0042003,0.0062234,0.0109849,1336.900024,8527.910156,686.5859985,107.7030029,2466.439941,9377.55957,16917.30078,6439.720215,3,3,2
slopeD,32.9021988,-0.691711,-0.130005,0.0506897,142.9190063,42.8969994,17.6513996,0.445873,0.472764,0.502155,29.0254993,30.6247005,31.2054996,-14.0052996,0.109342,63.8033981,4.7641802,0.461016,0.477811,0.499078,-0.0003546,-0.0003024,-0.0022232,0.0006422,0.0005132,0.0036971,-0.0016903,-0.0021342,-0.0019658,-0.0025196,-0.0033376,-0.0031233,9190.139648,9190.139648,2000.849976,82.4620972,1799.180054,15066.90039,15066.90039,11563,4,3,2
slopeD,21.5319996,-0.660522,-0.127258,0.125061,37.4900017,13.3344002,6.4226198,0.436004,0.44809,0.496203,16.0725002,17.5969009,19.3859005,-3.86215,0.0587744,80.2052002,4.3000898,0.463155,0.457526,0.482996,-0.0002792,-0.0022877,-0.0057769,0.0009643,0.0071444,0.0165272,-0.0009459,-0.0017945,-0.0001473,-0.0010674,-0.0020775,-0.0001752,5332.049805,3556.75,116.6190033,148.6609955,1903.920044,27000.19922,33569.60156,1506.199951,1,7,2
slopeD,36.2848015,-0.549316,-0.102173,0.0178223,90.8988037,32.2591019,14.0853004,0.424091,0.501222,0.506005,22.6436996,27.0379009,27.8717003,11.8239002,0.288487,109.4749985,4.9622598,0.440389,0.505849,0.504754,-0.0005663,-0.0012865,-0.0050279,0.0013168,0.0025247,0.0095207,-0.0023158,-0.0002972,-0.0002294,-0.002987,-0.0004202,-0.0003317,7657.180176,841.723999,449.2219849,174.6419983,4282.979981,17630.09961,13365.40039,7795.169922,1,3,2
slopeD,33.7565994,-0.421341,-0.0774841,0.0313263,105.0709991,32.2434998,13.6199999,0.50757,0.518787,0.527968,26.1744003,27.4118004,27.7369995,29.0781994,0.188896,211.1490021,4.81113,0.51771,0.522159,0.52583,-0.0017086,-0.001954,-0.0041448,0.0037911,0.0037602,0.0078219,-0.0020941,0.0010412,0.0014981,-0.0027635,0.0014902,0.0021715,7471.02002,2835.719971,441.0220032,130,2188.320068,5976.939941,4985.089844,3996.850098,3,3,2
slopeD,27.4983997,4.0907402,2.51138,1.41255,92.9658966,32.2061005,13.6613998,0.720934,0.801391,0.786209,21.2108994,24.2607002,24.9123001,9.6761198,0.095963,111.802002,4.50946,0.584209,0.680257,0.679958,-0.0022547,-0.0027793,-0.0010788,0.0055864,0.0058926,0.0021777,0.0033635,0.0159367,0.0277973,0.0042179,0.0215402,0.0386338,19236.09961,7411.109863,10,58.3095016,1086.319946,7386.370117,4637.399902,189.9900055,4,3,2
slopeD,33.7303009,7.3868399,4.0338702,1.92114,149.4519958,36.4599991,15.2438002,0.692745,0.760755,0.74418,33.0368996,31.3712997,30.1928005,-9.9724197,0.0592266,73.7193985,4.80966,0.55844,0.604904,0.626595,0.0063543,0.0105308,0.0178005,-0.0133697,-0.0227678,-0.0365487,0.007242,0.0196087,0.0333972,0.0098296,0.0262265,0.0459591,4658.689941,5716.859863,987.927002,440,10377.90039,23388.09961,22593.5,16941.80078,4,7,2
slopeD,35.3465996,1.16232,0.316193,0.0900574,145.5540009,49.4350014,20.8952999,0.503546,0.543429,0.54291,29.1989002,31.9892998,33.2002983,28.7434998,0.0640307,144.5769958,4.9039602,0.477518,0.532081,0.537892,0.0056157,0.0019038,-0.0007089,-0.0103097,-0.0030537,0.0010828,0.0004735,0.0021592,0.0040841,0.0006991,0.0035334,0.0069744,12121.5,7393.540039,308.7070007,108.1669998,2062.909912,21015.80078,19020.5,2414.919922,3,3,2
slopeD,40.5051003,-0.0928955,-0.13826,-0.318558,36.5862999,14.1431999,6.0634999,0.571088,0.55063,0.533448,16.7639008,18.0009995,20.1707993,14.9528999,0.0732685,117.3840027,5.2607498,0.574809,0.56093,0.565357,-0.0001065,-0.003956,-0.0068777,0.0003682,0.0129299,0.0198943,0.0018149,0.0017662,0.0060407,0.0020474,0.0020199,0.0071554,1453.439941,20,80.6225967,147.647995,1579.310059,9463.719727,407.9719849,1164.76001,1,5,1
slopeD,25.6781006,2.51776,1.31152,0.924011,30.2742004,10.2477999,5.1670399,0.644328,0.692401,0.708785,14.7997999,15.3521004,16.5781994,-3.2213199,0.507334,80.5283966,4.4383202,0.529298,0.590575,0.59893,0.0024687,-0.0001367,-0.0020338,-0.0104684,0.0005134,0.0069102,0.0023169,0.0087653,0.0135907,0.0025128,0.0097142,0.0153942,21006.5,460.4349976,565.8619995,580.5170288,9794.589844,23368,8958.209961,9207.55957,7,3,2
slopeD,45.7980995,-0.851624,-0.0110931,0.338745,138.3430023,53.0602989,29.7646008,0.447087,0.537108,0.569614,27.3976994,32.1716995,34.5405006,-11.2877998,0.0890301,69.0635986,5.73733,0.468543,0.537514,0.55319,-0.0029948,-0.0133932,-0.0279873,0.0056279,0.0213705,0.0402413,-0.0004597,0.0050857,0.0094789,-0.0006682,0.0083593,0.0171308,12555.59961,1364.180054,402.6159973,220.9069977,1154.839966,10298,1735.729981,1223.910034,1,5,4
slopeD,46.5513992,2.3737199,1.02356,0.593201,130.0339966,73.6796036,38.8651009,0.681062,0.639127,0.629417,23.9762993,32.9263992,39.2720985,-7.3091202,0.0599372,81.7418976,5.8164601,0.617203,0.604356,0.60354,-0.0041844,-0.009632,-0.0123035,0.0093412,0.0139887,0.014476,0.0085161,0.0122955,0.0133945,0.0112039,0.0220059,0.0302773,6590.850098,3647.370117,325.730011,110,2695.870117,23650.09961,13484.09961,5926.509766,4,3,2
slopeD,34.1245995,0.786255,0.955261,0.526428,153.8800049,49.9608002,22.8941994,0.525592,0.562913,0.58086,29.6040993,31.9078999,33.5654984,12.9112997,0.0764649,111.3799973,4.8319702,0.508207,0.527626,0.552061,-0.0035632,0.0004321,0.000797,0.00644,-0.0006902,-0.0012056,-0.0001603,0.002413,0.0058353,-0.0002392,0.0039626,0.0100517,4133.040039,4133.040039,294.1090088,308.7070007,6702.459961,27005.30078,27005.30078,6156.779785,1,3,2
slopeD,27.0753002,1.4743299,0.543243,0.324646,58.4452019,21.7334995,10.0296001,0.591823,0.581267,0.558658,18.8194008,21.8808002,24.1947002,2.4490199,0.111061,97.5326996,4.4923201,0.539681,0.550955,0.530932,0.000756,0.0003533,0.0010395,-0.0021987,-0.0008713,-0.0023274,0.0027241,0.0049265,0.0052759,0.0032212,0.0061898,0.006931,11912.90039,3443.540039,938.6160278,50,987.1430054,25198.90039,32747.40039,6739.569824,5,6,2
slopeD,31.0065994,-1.65158,-0.55191,-0.0563965,104.5250015,32.5735016,14.9350004,0.471728,0.454033,0.477689,25.8843002,26.6495991,27.7348995,12.9441996,0.692735,115.4110031,4.6668601,0.514928,0.480682,0.481787,-0.002997,-0.0067179,-0.0080626,0.0062063,0.0132131,0.0150387,-0.0003218,-0.0034337,-0.004526,-0.0004407,-0.0048478,-0.0066114,11043.7002,6804.560059,256.125,120.4160004,3174.139893,15270.2002,27492.80078,4799.490234,5,3,2
slopeD,33.4417992,-2.0147099,-1.02472,-0.459717,102.0770035,36.3867989,17.6660995,0.467445,0.490109,0.482572,25.5998993,28.1858997,30.5219002,23.7840004,0.199853,133.996994,4.7936001,0.51702,0.533162,0.511749,-0.0033596,-0.008727,-0.0133831,0.0072049,0.0166235,0.0230868,-5.44E-05,-0.0004515,-0.0010548,-7.31E-05,-0.0006504,-0.0016289,14034.2998,2263.560059,196.4689941,205.9129944,3820.350098,24501.90039,6709.060059,3614.649902,3,3,2
slopeD,30.2772999,3.1159101,1.33911,0.609558,87.089798,32.2130013,14.5241003,0.701567,0.67696,0.635846,22.1630001,25.1098995,27.6490993,13.3872004,0.350282,116.8519974,4.6318002,0.61287,0.610832,0.593138,-0.0003165,0.0001746,0.000823,0.0007575,-0.0003641,-0.0015604,0.004663,0.0085626,0.0126475,0.005936,0.0116782,0.0182771,4994.339844,4772.979981,384.1870117,254.951004,4433.240234,31414.90039,44901.30078,7907.060059,1,3,2
slopeD,30.6466007,0.181763,0.247986,0.236816,81.3647995,22.0718994,9.5289698,0.493117,0.528907,0.545067,23.4785995,23.2984009,23.5846996,29.0902996,0.2901,201.7920074,4.6493902,0.487943,0.515591,0.525866,-0.0002974,-0.0004936,-0.0009184,0.0006867,0.0011488,0.0021286,-0.0003918,0.0001698,0.0018581,-0.000507,0.0002189,0.0024004,5456.009766,1073.310059,720,131.529007,2415.290039,16244.59961,10570.09961,9933.25,3,3,2
slopeD,27.2873001,2.51669,0.993195,0.515411,93.9290009,31.7275009,13.6539001,0.726124,0.620569,0.562358,22.5149002,26.4993,27.3418999,11.4827003,0.12526,113.8059998,4.5008602,0.652626,0.573573,0.523272,-6.40E-05,0.0027899,0.0070061,0.0001501,-0.0055978,-0.0135953,0.005726,0.0059582,0.0051714,0.007357,0.0083107,0.0073626,4176.419922,2078.939941,820.0609741,130,3310.139893,12239.2998,11444.59961,10170,4,3,2
slopeD,28.5277996,-0.66626,-0.242249,-0.176575,132.5460052,38.4347,14.8991003,0.526989,0.509735,0.496225,28.5795002,29.3663998,29.3103008,15.8212996,0.0659218,121.8320007,4.5527701,0.541279,0.519607,0.508024,-0.0040138,-0.0047616,-0.0042411,0.007549,0.0085892,0.0076003,0.0012749,0.0009913,0.0016942,0.0018521,0.0014818,0.0025443,5722.459961,5722.459961,855.6279907,264.196991,7423.680176,26928.09961,26928.09961,14774.59961,4,3,2
slopeD,29.7243996,-0.0314331,-0.277893,-0.217773,92.9753036,29.0571995,12.1801996,0.513349,0.504492,0.488371,24.1758003,25.8050003,26.5743008,21.2436008,0.126687,133.8509979,4.60606,0.514167,0.518014,0.505197,-7.02E-05,-0.0010555,-0.0031249,0.0001559,0.002204,0.0063328,-3.71E-05,0.0003593,-0.0011487,-4.90E-05,0.0004898,-0.0015928,4024.48999,7100.149902,581.3779907,667.6079712,12226.2002,28619.40039,73032.29688,7114.509766,7,3,2
slopeD,18.2518997,2.1882901,1.4356101,1.02069,69.4532013,13.4224005,5.6197901,0.589208,0.657893,0.764446,24.2719002,19.1611996,18.3889999,16.5370007,0.433327,155.6289978,4.2119098,0.526206,0.553666,0.6569,0.0010685,0.0016269,0.0012045,-0.0025273,-0.0047253,-0.00366,0.0001713,0.0049083,0.016158,0.0002192,0.0058065,0.0188527,31728.69922,10868.09961,53.8516006,44.7214012,1044.930054,102793,25716.69922,1231.859985,4,3,2
slopeD,32.4264984,0.570129,1.0010999,1.01373,83.5538025,27.4202003,13.8657999,0.529405,0.532928,0.578085,23.4643002,24.5634003,26.8689003,16.7614002,0.524174,119.1969986,4.7388902,0.51407,0.483516,0.507357,-0.0025026,-0.0004693,0.0037385,0.0059843,0.0010314,-0.0074397,-0.0010203,-0.0012346,-3.44E-05,-0.0012993,-0.0016373,-4.82E-05,3846.659912,1227.839966,280,205.1829987,4172.399902,5427.370117,5437.700195,4293.200195,4,3,2
slopeD,34.3540001,-2.431,-1.4328901,-0.675598,95.8434982,35.5791016,16.8316994,0.49213,0.46945,0.490787,24.0991993,28.156601,30.0352993,21.3502998,0.0742479,127.6080017,4.84516,0.55764,0.532592,0.535442,-0.0020563,-0.0134722,-0.0221269,0.004653,0.0262267,0.0392395,0.0014835,-0.0007776,-0.0003853,0.0019387,-0.0011048,-0.000583,4473.680176,4473.680176,566.0390015,170.2940063,4410.950195,23973.69922,23973.69922,4766.890137,1,7,2
slopeD,22.4881992,0.375305,0.382385,0.367798,31.8754997,11.5530996,6.0878,0.512523,0.572225,0.632702,14.8865995,16.2728004,18.2199993,-18.5622997,0.0686614,322.9299927,4.3291998,0.495139,0.541832,0.591734,-0.0001897,-0.0017753,-0.005302,0.0007233,0.0061086,0.0161635,-0.0001858,0.0012938,0.005726,-0.0002053,0.0014611,0.0066746,2933.939941,2933.939941,138.923996,162.7879944,1268.810059,10799.2998,10799.2998,1159.160034,4,3,2
slopeD,25.5214996,0.12854,0.737854,0.597412,48.9262009,15.3269997,6.83044,0.495855,0.600313,0.667298,18.6483002,19.6159992,20.0301991,5.5060501,1.04485,259.2940063,4.4325099,0.491583,0.556963,0.612107,-0.0023911,-0.0045212,-0.0064228,0.0078556,0.0137448,0.0188622,-0.0008016,0.0023242,0.0101247,-0.0009155,0.0027114,0.0119357,11804.40039,7337.060059,923.1469727,126.4909973,2117.590088,24498.5,24488.19922,10308.2002,4,3,2
slopeD,30.1399994,-2.2416401,-1.5777,-1.13898,92.5599976,24.7919998,10.0911999,0.464426,0.424597,0.421376,24.8444004,24.9298992,24.9661999,-15.7452002,0.177967,303.894989,4.62534,0.522958,0.506894,0.51471,-0.002577,-0.0060436,-0.0124007,0.0057419,0.0134053,0.0275989,-0.0002884,-0.0013543,-0.0025483,-0.0003797,-0.0017875,-0.0033578,3003.610107,7358.600098,591.3540039,546.4429932,8391.080078,23066.19922,60791.80078,8359.330078,1,3,2
slopeD,28.7609005,1.05484,0.11908,-0.0432434,125.9629974,39.3781013,16.3624992,0.48659,0.520627,0.513587,28.3934002,29.3959999,30.1667004,-6.4524498,0.10564,77.2195969,4.5629001,0.462632,0.515926,0.516268,0.0062546,0.0024524,0.0012833,-0.0121443,-0.0044407,-0.0022317,-0.0002306,0.0006494,0.0011468,-0.0003281,0.0009681,0.0017603,9673.179688,9673.179688,1507.219971,110,2918.120117,20600.5,20600.5,17096.59961,1,3,2
slopeD,31.2166996,-0.461731,-0.191345,-0.127075,70.2092972,21.3908005,9.2487402,0.479302,0.49677,0.529296,21.5916996,22.5167007,23.4377995,-23.0093002,0.714101,318.6579895,4.6771898,0.493397,0.507372,0.539827,-0.0003739,-0.0014281,-0.0027096,0.0009487,0.0034415,0.0063104,-0.0007891,-1.47E-05,0.0004722,-0.0009799,-1.86E-05,0.0006087,4297.910156,7333.279785,281.6029968,143.1779938,2922.860107,21281.30078,50916.30078,3970.330078,5,5,2
slopeD,28.8150997,-1.6018699,-0.791199,-0.625488,80.5515976,27.4223995,11.6615,0.397509,0.450145,0.457595,22.3666,25.1049995,26.1590004,-21.8220997,0.137128,37.6771011,4.5652699,0.442513,0.486824,0.503389,-0.0006528,-0.0008765,-0.0022795,0.0016208,0.001877,0.0046272,-0.0026255,-0.0021489,-0.0002045,-0.0032896,-0.0028888,-0.0002833,5226.899902,8543.849609,150,92.1953964,1387.869995,26156.30078,45494.60156,2680.209961,3,6,2
slopeD,38.5853996,-1.9832799,-0.578156,-0.224792,145.970993,43.2290001,18.9437008,0.425819,0.442445,0.450134,30.5723991,30.4097004,31.2231998,11.9041004,0.475902,111.0429993,5.1171899,0.466697,0.464818,0.464162,-0.0047244,-0.0022672,-0.002847,0.0082239,0.003857,0.0046189,-0.0021248,-0.0038386,-0.004409,-0.0032591,-0.0059911,-0.0071469,2081.659912,3701.51001,284.4289856,342.3450012,7490.569824,17146.69922,18382.5,8332.209961,7,3,2
slopeD,30.1170006,0.0484619,-0.500977,-0.365417,110.2310028,33.0383987,13.8894997,0.548376,0.572448,0.55234,27.1016006,27.6821003,28.1345997,22.9689007,0.195355,139.302002,4.6242599,0.547127,0.594916,0.578057,-0.0013596,-0.0084418,-0.0173131,0.0033513,0.0163352,0.0335134,0.0074863,0.004976,0.0068847,0.0094085,0.0070971,0.0098172,11006.90039,872.0670166,810.5549927,366.7420044,6703.879883,29431.30078,14272.5,13390,7,3,2
slopeD,21.1217003,-2.55615,-1.61633,-0.989197,81.6165009,22.2085991,9.5697298,0.481337,0.409273,0.330996,24.7789993,23.1159992,23.8185005,-20.5401993,0.0936938,345.9689941,4.2880902,0.543923,0.497105,0.415676,-0.004026,-0.0071824,-0.0085579,0.0091743,0.0171733,0.0197643,0.0002467,-0.003817,-0.0119914,0.0003213,-0.0048611,-0.0155172,12833.59961,2372.870117,310.1610107,235.371994,6615.120117,44658.19922,29610.09961,4745.430176,7,3,2
slopeD,40.3445015,-1.5571899,-0.665527,-0.359192,156.3099976,53.8432999,24.0645008,0.5416,0.525394,0.506486,29.6560001,33.3060989,34.5084,-8.4133997,0.057943,79.9492035,5.2481999,0.572553,0.547919,0.525261,-0.006049,-0.0111796,-0.0126085,0.0112288,0.0175419,0.0185064,0.0018525,0.0015255,0.0012243,0.0027148,0.0025437,0.002169,410,14890.40039,340,210.2380066,4781.370117,5026.75,44423.5,5005.410156,2,3,2
